reviewer_initials,study_ID,ES_ID,full_citation,publication_year,publication_type,country,random_assignment,blind_measurement,protocol_registration,raw_data_availability,source_code_availability,funding_disclosed,funding_potential_COI,funding_potential_COI_comment,COI_disclosed,species,initial_size_g,experimental_system,experimental_unit,intervention_species,intervention_preparation,treatment_name,intervention_dose,study_duration_days,feeding_conditions,outcome,outcome_category,study_conditions,challenge_category,water_temperature,treatment_mean,treatment_SE,treatment_SD,treatment_n,treatment_n_description,control_group_ID,control_mean,control_SE,control_SD,control_n,control_n_description,units,"data_source
",proportional_data,Comment,short_citation.x,outcome_long,control_CV,treatment_CV,short_citation.y,country_standardised
RP,S001,S001.1,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,BG,growth performance,Basal,Not applicable,22,134.25,5.02,10.04,4,Tank,0% Ulva sp. meal,129.16,5.28,10.56,4,Tank,g/tank,Table 3,No,NA,Bansemer et al. (2016),Biomass gain,0.08175905853205327,0.07478584729981377,Bansemer et al. (2016),Australia
RP,S001,S001.2,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,SGR,growth performance,Basal,Not applicable,22,1.53,0.03,0.06,4,Tank,0% Ulva sp. meal,1.49,0.003,0.01,4,Tank,%BW/day,Table 3,No,NA,Bansemer et al. (2016),Specific growth rate,0.006711409395973154,0.0392156862745098,Bansemer et al. (2016),Australia
RP,S001,S001.3,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,FCR,nutrient utilisation,Basal,Not applicable,22,0.77,0.03,0.06,4,Tank,0% Ulva sp. meal,0.73,0.01,0.02,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Feed conversion ratio,0.027397260273972605,0.07792207792207792,Bansemer et al. (2016),Australia
RP,S001,S001.4,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,SG,growth performance,Basal,Not applicable,22,250.58,5.39,10.78,4,Tank,0% Ulva sp. meal,239.47,4.78,9.56,4,Tank,um/day,Table 3,No,NA,Bansemer et al. (2016),Shell gain,0.03992149329769909,0.04302019315188762,Bansemer et al. (2016),Australia
RP,S001,S001.5,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,FI,feed behaviour,Basal,Not applicable,22,10.11,0.29,0.58,4,Tank,0% Ulva sp. meal,9.42,0.14,0.28,4,Tank,g/kg abalone/day,Table 3,No,NA,Bansemer et al. (2016),Feed intake,0.029723991507431,0.057368941641938676,Bansemer et al. (2016),Australia
RP,S001,S001.6,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,PER,nutrient utilisation,Basal,Not applicable,22,3.3,0.11,0.22,4,Tank,0% Ulva sp. meal,3.48,0.07,0.01,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Protein efficiency ratio,0.0028735632183908046,0.06666666666666667,Bansemer et al. (2016),Australia
RP,S001,S001.7,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,FW,growth performance,Basal,Not applicable,22,11.84,0.34,0.68,4,Tank,0% Ulva sp. meal,11.49,0.35,0.7,4,Tank,g,Table 3,No,NA,Bansemer et al. (2016),Final weight,0.060922541340295906,0.057432432432432436,Bansemer et al. (2016),Australia
RP,S001,S001.8,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,FSL,growth performance,Basal,Not applicable,22,45.33,0.48,0.96,4,Tank,0% Ulva sp. meal,44.51,0.48,0.96,4,Tank,mm,Table 3,No,NA,Bansemer et al. (2016),Final shell length,0.021568186924286678,0.021178027796161483,Bansemer et al. (2016),Australia
RP,S001,S001.9,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,PD,nutrient utilisation,Basal,Not applicable,22,40.24,2.77,5.54,4,Tank,0% Ulva sp. meal,40.98,0.82,1.64,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Protein deposition,0.04001952171791118,0.13767395626242543,Bansemer et al. (2016),Australia
RP,S001,S001.10,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,5% Ulva sp. meal,5,92,daily,ED,nutrient utilisation,Basal,Not applicable,22,26.09,1.52,3.04,4,Tank,0% Ulva sp. meal,25.38,0.4,0.8,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Energy deposition,0.031520882584712376,0.1165197393637409,Bansemer et al. (2016),Australia
RP,S001,S001.11,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,BG,growth performance,Basal,Not applicable,22,131,1.78,3.56,4,Tank,0% Ulva sp. meal,129.16,5.28,10.56,4,Tank,g/tank,Table 3,No,NA,Bansemer et al. (2016),Biomass gain,0.08175905853205327,0.02717557251908397,Bansemer et al. (2016),Australia
RP,S001,S001.12,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,SGR,growth performance,Basal,Not applicable,22,1.51,0.01,0.02,4,Tank,0% Ulva sp. meal,1.49,0.003,0.01,4,Tank,%BW/day,Table 3,No,NA,Bansemer et al. (2016),Specific growth rate,0.006711409395973154,0.013245033112582781,Bansemer et al. (2016),Australia
RP,S001,S001.13,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,FCR,nutrient utilisation,Basal,Not applicable,22,0.75,0.01,0.02,4,Tank,0% Ulva sp. meal,0.73,0.01,0.02,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Feed conversion ratio,0.027397260273972605,0.02666666666666667,Bansemer et al. (2016),Australia
RP,S001,S001.14,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,SG,growth performance,Basal,Not applicable,22,245.63,2.2,4.4,4,Tank,0% Ulva sp. meal,239.47,4.78,9.56,4,Tank,um/day,Table 3,No,NA,Bansemer et al. (2016),Shell gain,0.03992149329769909,0.017913121361397225,Bansemer et al. (2016),Australia
RP,S001,S001.15,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,FI,feed behaviour,Basal,Not applicable,22,9.84,0.12,0.24,4,Tank,0% Ulva sp. meal,9.42,0.14,0.28,4,Tank,g/kg abalone/day,Table 3,No,NA,Bansemer et al. (2016),Feed intake,0.029723991507431,0.024390243902439025,Bansemer et al. (2016),Australia
RP,S001,S001.16,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,PER,nutrient utilisation,Basal,Not applicable,22,3.36,0.05,0.1,4,Tank,0% Ulva sp. meal,3.48,0.07,0.14,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Protein efficiency ratio,0.04022988505747127,0.029761904761904764,Bansemer et al. (2016),Australia
RP,S001,S001.17,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,FW,growth performance,Basal,Not applicable,22,11.63,0.11,0.22,4,Tank,0% Ulva sp. meal,11.49,0.35,0.7,4,Tank,g,Table 3,No,NA,Bansemer et al. (2016),Final weight,0.060922541340295906,0.018916595012897677,Bansemer et al. (2016),Australia
RP,S001,S001.18,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,FSL,growth performance,Basal,Not applicable,22,45.25,0.1,0.2,4,Tank,0% Ulva sp. meal,44.51,0.07,0.14,4,Tank,mm,Table 3,No,NA,Bansemer et al. (2016),Final shell length,0.003145360593125141,0.004419889502762431,Bansemer et al. (2016),Australia
RP,S001,S001.19,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,PD,nutrient utilisation,Basal,Not applicable,22,37.11,1.44,2.88,4,Tank,0% Ulva sp. meal,40.98,0.82,1.64,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Protein deposition,0.04001952171791118,0.07760711398544866,Bansemer et al. (2016),Australia
RP,S001,S001.20,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,10% Ulva sp. meal,10,92,daily,ED,nutrient utilisation,Basal,Not applicable,22,23.81,0.94,1.88,4,Tank,0% Ulva sp. meal,25.38,0.4,0.8,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Energy deposition,0.031520882584712376,0.07895842083158337,Bansemer et al. (2016),Australia
RP,S001,S001.21,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,BG,growth performance,Basal,Not applicable,22,132.08,1.6,3.2,4,Tank,0% Ulva sp. meal,129.16,5.28,10.56,4,Tank,g/tank,Table 3,No,NA,Bansemer et al. (2016),Biomass gain,0.08175905853205327,0.024227740763173834,Bansemer et al. (2016),Australia
RP,S001,S001.22,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,SGR,growth performance,Basal,Not applicable,22,1.52,0.01,0.02,4,Tank,0% Ulva sp. meal,1.49,0.003,0.01,4,Tank,%BW/day,Table 3,No,NA,Bansemer et al. (2016),Specific growth rate,0.006711409395973154,0.013157894736842105,Bansemer et al. (2016),Australia
RP,S001,S001.23,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,FCR,nutrient utilisation,Basal,Not applicable,22,0.88,0.02,0.04,4,Tank,0% Ulva sp. meal,0.73,0.01,0.02,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Feed conversion ratio,0.027397260273972605,0.045454545454545456,Bansemer et al. (2016),Australia
RP,S001,S001.24,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,SG,growth performance,Basal,Not applicable,22,256,1.21,2.42,4,Tank,0% Ulva sp. meal,239.47,4.78,9.56,4,Tank,um/day,Table 3,No,NA,Bansemer et al. (2016),Shell gain,0.03992149329769909,0.009453125,Bansemer et al. (2016),Australia
RP,S001,S001.25,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,FI,feed behaviour,Basal,Not applicable,22,11.5,0.23,0.46,4,Tank,0% Ulva sp. meal,9.42,0.14,0.28,4,Tank,g/kg abalone/day,Table 3,No,NA,Bansemer et al. (2016),Feed intake,0.029723991507431,0.04,Bansemer et al. (2016),Australia
RP,S001,S001.26,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,PER,nutrient utilisation,Basal,Not applicable,22,2.9,0.06,0.12,4,Tank,0% Ulva sp. meal,3.48,0.07,0.14,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Protein efficiency ratio,0.04022988505747127,0.041379310344827586,Bansemer et al. (2016),Australia
RP,S001,S001.27,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,FW,growth performance,Basal,Not applicable,22,11.73,0.08,0.16,4,Tank,0% Ulva sp. meal,11.49,0.35,0.7,4,Tank,g,Table 3,No,NA,Bansemer et al. (2016),Final weight,0.060922541340295906,0.013640238704177323,Bansemer et al. (2016),Australia
RP,S001,S001.28,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,FSL,growth performance,Basal,Not applicable,22,45.82,0.15,0.3,4,Tank,0% Ulva sp. meal,44.51,0.48,0.96,4,Tank,mm,Table 3,No,NA,Bansemer et al. (2016),Final shell length,0.021568186924286678,0.006547359231776516,Bansemer et al. (2016),Australia
RP,S001,S001.29,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,PD,nutrient utilisation,Basal,Not applicable,22,34.72,1.03,2.06,4,Tank,0% Ulva sp. meal,40.98,0.82,1.64,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Protein deposition,0.04001952171791118,0.05933179723502305,Bansemer et al. (2016),Australia
RP,S001,S001.30,"Bansemer, M. S., Qin, J. G., Harris, J. O., Duong, D. N., Currie, K. L., Howarth, G. S., & Stone, D. A. J. (2016). Dietary inclusions of dried macroalgae meal in formulated diets improve the growth of greenlip abalone (Haliotis laevigata). Journal of Applied Phycology, 28(6). https://doi.org/10.1007/s10811-016-0829-0",2016,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,20% Ulva sp. meal,20,92,daily,ED,nutrient utilisation,Basal,Not applicable,22,22.38,1.05,2.1,4,Tank,0% Ulva sp. meal,25.38,0.4,0.8,4,Tank,arbitrary units,Table 3,No,NA,Bansemer et al. (2016),Energy deposition,0.031520882584712376,0.09383378016085792,Bansemer et al. (2016),Australia
RP,S003,S003.1,"Stone, D. A. J., Scanlon, J., Harris, J. O., Bansemer, M., Howarth, G. S., & Thomson, N. L. (2022). Does the dietary inclusion of Ulva meal improve the survival of abalone during summer on two Australian abalone farms? FRDC Report No. 2019/156. South Australian Research and Development Institute.",2022,Grey literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata and H. laevigata_x_H. rubra,41.55,Land-based farm,Raceway,Ulva sp.,meal,Ulva diet,10,166,daily,BG,growth performance,Basal,Not applicable,13 - 22,325.5,14.7,29.4,4,Tank,Commercial diet,289.9,22.8,45.6,4,Tank,kg/tank,Table 3,No,NA,Stone et al. (2022),Biomass gain,0.15729561917902726,0.09032258064516129,Stone et al. (2022),Australia
RP,S003,S003.2,"Stone, D. A. J., Scanlon, J., Harris, J. O., Bansemer, M., Howarth, G. S., & Thomson, N. L. (2022). Does the dietary inclusion of Ulva meal improve the survival of abalone during summer on two Australian abalone farms? FRDC Report No. 2019/156. South Australian Research and Development Institute.",2022,Grey literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata and H. laevigata_x_H. rubra,41.55,Land-based farm,Raceway,Ulva sp.,meal,Ulva diet,10,166,daily,SGR,growth performance,Basal,Not applicable,14 - 22,0.53,0.01,0.02,4,Tank,Commercial diet,0.47,0.01,0.02,4,Tank,%BW/day,Table 3,No,NA,Stone et al. (2022),Specific growth rate,0.04255319148936171,0.03773584905660377,Stone et al. (2022),Australia
RP,S003,S003.3,"Stone, D. A. J., Scanlon, J., Harris, J. O., Bansemer, M., Howarth, G. S., & Thomson, N. L. (2022). Does the dietary inclusion of Ulva meal improve the survival of abalone during summer on two Australian abalone farms? FRDC Report No. 2019/156. South Australian Research and Development Institute.",2022,Grey literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata and H. laevigata_x_H. rubra,41.55,Land-based farm,Raceway,Ulva sp.,meal,Ulva diet,10,166,daily,FCR,nutrient utilisation,Basal,Not applicable,15 - 22,1.76,0.02,0.04,4,Tank,Commercial diet,2.03,1.07,2.14,4,Tank,arbitrary units,Table 3,No,NA,Stone et al. (2022),Feed conversion ratio,1.0541871921182269,0.022727272727272728,Stone et al. (2022),Australia
