reviewer_initials,study_ID,ES_ID,cohort_ID,full_citation,journal,publication_year,publication_type,country,random_assignment,blind_measurement,protocol_registration,raw_data_availability,source_code_availability,funding_disclosed,funding_potential_COI,funding_potential_COI_comment,COI_disclosed,species,initial_size_g,experimental_system,experimental_unit,intervention_species,intervention_preparation,treatment_name,intervention_dose,study_duration_days,feeding_conditions,outcome,outcome_category,study_conditions,challenge_category,water_temperature,treatment_mean,treatment_SE,treatment_SD,treatment_n,treatment_n_description,control_group_ID,control_mean,control_SE,control_SD,control_n,control_n_description,units,"data_source
",proportional_data,Comment,short_citation,outcome_long,country_standardised,control_CV,treatment_CV
RP,S007,S007.27,S007.A,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FCR,nutrient utilisation,Basal,Not applicable,22,0.72,0.01,0.02,4,Tank,0% UPE meal diet,0.76,0.02,0.04,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Feed conversion ratio,Australia,0.052631579,0.027777778
RP,S007,S007.8,S007.A,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,FCR,nutrient utilisation,Basal,Not applicable,22,0.72,0.01,0.04,4,Tank,0% UPE meal diet,0.76,0.02,0.04,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Feed conversion ratio,Australia,0.052631579,0.055555556
RP,S007,S007.15,S007.B,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,SGR,growth performance,Basal,Not applicable,22,1.65,0.05,0.06,4,Tank,0% UPE meal diet,1.63,0.03,0.06,4,Tank,%BW/day,Table 4,No,NA,Bates et al. (2017),Specific growth rate,Australia,0.036809816,0.036363636
RP,S007,S007.2,S007.B,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,SGR,growth performance,Basal,Not applicable,22,1.62,0.02,0.06,4,Tank,0% UPE meal diet,1.63,0.03,0.06,4,Tank,%BW/day,Table 4,No,NA,Bates et al. (2017),Specific growth rate,Australia,0.036809816,0.037037037
RP,S007,S007.24,S007.B,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,SGR,growth performance,Basal,Not applicable,22,1.65,0.03,0.06,4,Tank,0% UPE meal diet,1.63,0.03,0.06,4,Tank,%BW/day,Table 4,No,NA,Bates et al. (2017),Specific growth rate,Australia,0.036809816,0.036363636
RP,S007,S007.12,S007.C,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,FW,growth performance,Basal,Not applicable,22,8.07,0.32,0.46,4,Tank,0% UPE meal diet,7.91,0.23,0.46,4,Tank,g,Table 4,No,NA,Bates et al. (2017),Final weight,Australia,0.058154235,0.057001239
RP,S007,S007.22,S007.C,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FW,growth performance,Basal,Not applicable,22,8.05,0.23,0.46,4,Tank,0% UPE meal diet,7.91,0.23,0.46,4,Tank,g,Table 4,No,NA,Bates et al. (2017),Final weight,Australia,0.058154235,0.057142857
RP,S007,S007.5,S007.C,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,FW,growth performance,Basal,Not applicable,22,7.84,0.14,0.46,4,Tank,0% UPE meal diet,7.91,0.23,0.46,4,Tank,g,Table 4,No,NA,Bates et al. (2017),Final weight,Australia,0.058154235,0.058673469
RP,S007,S007.17,S007.D,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,FI,feed behaviour,Basal,Not applicable,22,10.44,0.16,0.4,4,Tank,0% UPE meal diet,10.68,0.2,0.4,4,Tank,g/kg abalone/day,Table 4,No,NA,Bates et al. (2017),Feed intake,Australia,0.037453184,0.038314176
RP,S007,S007.26,S007.D,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FI,feed behaviour,Basal,Not applicable,22,10.2,0.05,0.1,4,Tank,0% UPE meal diet,10.68,0.2,0.4,4,Tank,g/kg abalone/day,Table 4,No,NA,Bates et al. (2017),Feed intake,Australia,0.037453184,0.009803922
RP,S007,S007.7,S007.D,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,FI,feed behaviour,Basal,Not applicable,22,10.09,0.21,0.4,4,Tank,0% UPE meal diet,10.68,0.2,0.4,4,Tank,g/kg abalone/day,Table 4,No,NA,Bates et al. (2017),Feed intake,Australia,0.037453184,0.039643211
RP,S007,S007.11,S007.E,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,ED,nutrient utilisation,Basal,Not applicable,22,0.49121668,0.86,0.018272517,4,Tank,0% UPE meal diet,0.49073567,0.76,0.018284262,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Energy deposition,Australia,0.068437641,0.068314607
RP,S007,S007.21,S007.E,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,ED,nutrient utilisation,Basal,Not applicable,22,0.504445223,0.59,0.017961782,4,Tank,0% UPE meal diet,0.49073567,0.76,0.018284262,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Energy deposition,Australia,0.068437641,0.065068493
RP,S007,S007.4,S007.E,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,ED,nutrient utilisation,Basal,Not applicable,22,0.507158502,0.29,0.017900886,4,Tank,0% UPE meal diet,0.49073567,0.76,0.018284262,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Energy deposition,Australia,0.068437641,0.064434082
RP,S007,S007.10,S007.F,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,PD,nutrient utilisation,Basal,Not applicable,22,0.539619158,1.57,0.017468268,4,Tank,0% UPE meal diet,0.534842798,0.77,0.017558872,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Protein deposition,Australia,0.059276366,0.058333333
RP,S007,S007.20,S007.F,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,PD,nutrient utilisation,Basal,Not applicable,22,0.560490077,0.78,0.017101097,4,Tank,0% UPE meal diet,0.534842798,0.77,0.017558872,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Protein deposition,Australia,0.059276366,0.054493984
RP,S007,S007.3,S007.F,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,PD,nutrient utilisation,Basal,Not applicable,22,0.563041006,0.82,0.017059296,4,Tank,0% UPE meal diet,0.534842798,0.77,0.017558872,4,Tank,arbitrary units,Table 4,No,NA,Bates et al. (2017),Protein deposition,Australia,0.059276366,0.054054054
RP,S007,S007.13,S007.G,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,FSL,growth performance,Basal,Not applicable,22,39.71,0.65,0.62,4,Tank,0% UPE meal diet,39.57,0.31,0.62,4,Tank,mm,Table 4,No,NA,Bates et al. (2017),Final shell length,Australia,0.015668436,0.015613196
RP,S007,S007.19,S007.G,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,FSL,growth performance,Basal,Not applicable,22,39.95,0.4,0.62,4,Tank,0% UPE meal diet,39.57,0.31,0.62,4,Tank,mm,Table 4,No,NA,Bates et al. (2017),Final shell length,Australia,0.015668436,0.015519399
RP,S007,S007.9,S007.G,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,FSL,growth performance,Basal,Not applicable,22,39.49,0.22,0.62,4,Tank,0% UPE meal diet,39.57,0.31,0.62,4,Tank,mm,Table 4,No,NA,Bates et al. (2017),Final shell length,Australia,0.015668436,0.015700177
RP,S007,S007.1,S007.H,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,BG,growth performance,Basal,Not applicable,22,90.2,2.05,6.9,4,Tank,0% UPE meal diet,91.48,3.45,6.9,4,Tank,g/tank,Table 4,No,NA,Bates et al. (2017),Biomass gain,Australia,0.075426323,0.076496674
RP,S007,S007.14,S007.H,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,BG,growth performance,Basal,Not applicable,22,93.75,4.94,6.9,4,Tank,0% UPE meal diet,91.48,3.45,6.9,4,Tank,g/tank,Table 4,No,NA,Bates et al. (2017),Biomass gain,Australia,0.075426323,0.0736
RP,S007,S007.23,S007.H,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,BG,growth performance,Basal,Not applicable,22,93.51,3.48,6.9,4,Tank,0% UPE meal diet,91.48,3.45,6.9,4,Tank,g/tank,Table 4,No,NA,Bates et al. (2017),Biomass gain,Australia,0.075426323,0.0737889
RP,S007,S007.16,S007.I,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,10% UPE meal diet,10,90,daily,SG,growth performance,Basal,Not applicable,22,183.29,8.08,6.38,4,Tank,0% UPE meal diet,181.7,3.19,6.38,4,Tank,um/day,Table 4,No,NA,Bates et al. (2017),Shell gain,Australia,0.035112823,0.034808227
RP,S007,S007.25,S007.I,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,20% UPE meal diet,20,90,daily,SG,growth performance,Basal,Not applicable,22,185.29,4.21,8.42,4,Tank,0% UPE meal diet,181.7,3.19,6.38,4,Tank,um/day,Table 4,No,NA,Bates et al. (2017),Shell gain,Australia,0.035112823,0.04544228
RP,S007,S007.6,S007.I,"Bates, A. L., Howarth, G. S., Currie, K. L., Purvis, M., Bansemer, M. S., & Stone, D. A. J. (2017). Growth and nutrient utilization of greenlip abalone (Haliotis laevigata) fed Ulva Sp. protein extract. Journal of Shellfish Research, 36(3). https://doi.org/10.2983/035.036.0325",Journal of Shellfish Research,2017,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,No COI statement,H. laevigata,1.82,Laboratory,Tank-based,Ulva sp.,extract,5% UPE meal diet,5,90,daily,SG,growth performance,Basal,Not applicable,22,180.81,1.79,6.38,4,Tank,0% UPE meal diet,181.7,3.19,6.38,4,Tank,um/day,Table 4,No,NA,Bates et al. (2017),Shell gain,Australia,0.035112823,0.035285659
RP,S008,S008.11,S008.A,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",Journal of Applied Phycology,2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,CF,growth performance,Basal,Not applicable,25,0.75,0.005,0.01,4,Tank,Diet 1 (0%),0.74,0.01,0.02,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Condition factor,China,0.027027027,0.013333333
RP,S008,S008.15,S008.H,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",Journal of Applied Phycology,2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,FCR,nutrient utilisation,Basal,Not applicable,25,1.24,0.015,0.03,4,Tank,Diet 1 (0%),1.49,0.005,0.01,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Feed conversion ratio,China,0.006711409,0.024193548
RP,S008,S008.17,S008.A,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera Müller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",Journal of Applied Phycology,2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,CF,growth performance,Basal,Not applicable,25,0.76,0.005,0.01,4,Tank,Diet 1 (0%),0.74,0.01,0.02,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Condition factor,China,0.027027027,0.013157895
