reviewer_initials,study_ID,ES_ID,full_citation,publication_year,publication_type,country,random_assignment,blind_measurement,protocol_registration,raw_data_availability,source_code_availability,funding_disclosed,funding_potential_COI,funding_potential_COI_comment,COI_disclosed,species,initial_size_g,experimental_system,experimental_unit,intervention_species,intervention_preparation,treatment_name,intervention_dose,study_duration_days,feeding_conditions,outcome,outcome_category,study_conditions,challenge_category,water_temperature,treatment_mean,treatment_SE,treatment_SD,treatment_n,treatment_n_description,control_group_ID,control_mean,control_SE,control_SD,control_n,control_n_description,units,"data_source
",proportional_data,Comment,short_citation,outcome_long,country_standardised,control_CV,treatment_CV
RP,S008,S008.5,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,CF,growth performance,Basal,Not applicable,25,0.0072,1e-4,2e-4,4,Tank,Diet 1 (0%),0.0074,1e-4,2e-4,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Condition factor,China,0.02702702702702703,0.02777777777777778
RP,S008,S008.6,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,WG,growth performance,Basal,Not applicable,25,0.2752,0.00735,0.0147,4,Tank,Diet 1 (0%),0.2455,0.0070999999999999995,0.014199999999999999,4,Tank,ug/day,Table 2,No,NA,Chi et al. (2018),Weight gain,China,0.057841140529531564,0.0534156976744186
RP,S008,S008.7,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,SG,growth performance,Basal,Not applicable,25,1.675,0.02905,0.0581,4,Tank,Diet 1 (0%),1.4684,0.0241,0.0482,4,Tank,um/day,Table 2,No,NA,Chi et al. (2018),Shell gain,China,0.03282484336692999,0.0346865671641791
RP,S008,S008.8,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,SGR,growth performance,Basal,Not applicable,25,0.0241,2e-4,4e-4,4,Tank,Diet 1 (0%),0.0219,0.07,0.14,4,Tank,%BW/day,Table 2,No,NA,Chi et al. (2018),Specific growth rate,China,6.392694063926942,0.016597510373443983
RP,S008,S008.9,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,FCR,nutrient utilisation,Basal,Not applicable,25,0.0124,1.5e-4,3e-4,4,Tank,Diet 1 (0%),0.0149,5e-5,1e-4,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Feed conversion ratio,China,0.006711409395973155,0.024193548387096774
RP,S008,S008.10,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,PER,nutrient utilisation,Basal,Not applicable,25,0.0252,3.5000000000000005e-4,7.000000000000001e-4,4,Tank,Diet 1 (0%),0.021099999999999997,6e-4,0.0012,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Protein efficiency ratio,China,0.05687203791469195,0.027777777777777783
RP,S008,S008.11,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,CF,growth performance,Basal,Not applicable,25,0.0075,5e-5,1e-4,4,Tank,Diet 1 (0%),0.0074,1e-4,2e-4,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Condition factor,China,0.02702702702702703,0.013333333333333334
RP,S008,S008.12,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,WG,growth performance,Basal,Not applicable,25,0.292,0.004050000000000001,0.008100000000000001,4,Tank,Diet 1 (0%),0.2455,0.0070999999999999995,0.014199999999999999,4,Tank,ug/day,Table 2,No,NA,Chi et al. (2018),Weight gain,China,0.057841140529531564,0.027739726027397268
RP,S008,S008.13,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,SG,growth performance,Basal,Not applicable,25,1.7038,0.0175,0.035,4,Tank,Diet 1 (0%),1.4684,0.0241,0.0482,4,Tank,um/day,Table 2,No,NA,Chi et al. (2018),Shell gain,China,0.03282484336692999,0.02054231717337716
RP,S008,S008.14,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,SGR,growth performance,Basal,Not applicable,25,0.025,2e-4,4e-4,4,Tank,Diet 1 (0%),0.0219,0.07,0.14,4,Tank,%BW/day,Table 2,No,NA,Chi et al. (2018),Specific growth rate,China,6.392694063926942,0.016
RP,S008,S008.15,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,FCR,nutrient utilisation,Basal,Not applicable,25,0.0124,1.5e-4,3e-4,4,Tank,Diet 1 (0%),0.0149,5e-5,1e-4,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Feed conversion ratio,China,0.006711409395973155,0.024193548387096774
RP,S008,S008.16,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,PER,nutrient utilisation,Basal,Not applicable,25,0.026699999999999998,4.5e-4,9e-4,4,Tank,Diet 1 (0%),0.021099999999999997,6e-4,0.0012,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Protein efficiency ratio,China,0.05687203791469195,0.033707865168539325
RP,S008,S008.17,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,CF,growth performance,Basal,Not applicable,25,0.0076,5e-5,1e-4,4,Tank,Diet 1 (0%),0.0074,1e-4,2e-4,4,Tank,arbitrary units,Table 2,No,NA,Chi et al. (2018),Condition factor,China,0.02702702702702703,0.013157894736842106
RP,S008,S008.18,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,WG,growth performance,Basal,Not applicable,25,0.31420000000000003,0.00515,0.0103,4,Tank,Diet 1 (0%),0.2455,0.0070999999999999995,0.014199999999999999,4,Tank,ug/day,Table 2,No,NA,Chi et al. (2018),Weight gain,China,0.057841140529531564,0.03278166772756206
RP,S008,S008.19,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,FSL,growth performance,Basal,Not applicable,25,0.2595,0.00105,0.0021,4,Tank,Diet 1 (0%),0.2501,0.00145,0.0029,4,Tank,mm,Table 2,No,NA,Chi et al. (2018),Final shell length,China,0.011595361855257896,0.008092485549132947
RP,S008,S008.20,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 2 (0.25%),0.25,60,daily,FW,growth performance,Basal,Not applicable,25,0.0219,4.5e-4,9e-4,4,Tank,Diet 1 (0%),0.020099999999999996,4e-4,8e-4,4,Tank,g,Table 2,No,NA,Chi et al. (2018),Final weight,China,0.03980099502487563,0.0410958904109589
RP,S008,S008.21,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,FSL,growth performance,Basal,Not applicable,25,0.2625,0.0017499999999999998,0.0034999999999999996,4,Tank,Diet 1 (0%),0.2501,0.00145,0.0029,4,Tank,mm,Table 2,No,NA,Chi et al. (2018),Final shell length,China,0.011595361855257896,0.01333333333333333
RP,S008,S008.22,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 3 (0.5%),0.5,60,daily,FW,growth performance,Basal,Not applicable,25,0.0229,2.5e-4,5e-4,4,Tank,Diet 1 (0%),0.020099999999999996,4e-4,8e-4,4,Tank,g,Table 2,No,NA,Chi et al. (2018),Final weight,China,0.03980099502487563,0.021834061135371178
RP,S008,S008.23,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,FSL,growth performance,Basal,Not applicable,25,0.2642,0.00105,0.0021,4,Tank,Diet 1 (0%),0.2501,0.00145,0.0029,4,Tank,mm,Table 2,No,NA,Chi et al. (2018),Final shell length,China,0.011595361855257896,0.007948523845571537
RP,S008,S008.24,"Chi, Y., Qiao, L., Zuo, S., Yan, H., Du, C., Hwang, H., & Wang, P. (2018). Submerged liquid fermentation of Ulva prolifera MÃ¼ller tissue and applications for improving growth performance in juvenile abalone (Haliotis discus hannai Ino). Journal of Applied Phycology, 30(4). https://doi.org/10.1007/s10811-018-1413-6",2018,Primary literature,China,Yes,No,No,No,No,Yes,No,NA,COI statement provided - No COI disclosed,H. discus hannai,0.54,Land-based farm,Raceway,Ulva prolifera,extract,Diet 4 (1%),1,60,daily,FW,growth performance,Basal,Not applicable,25,0.024300000000000002,3e-4,6e-4,4,Tank,Diet 1 (0%),0.020099999999999996,4e-4,8e-4,4,Tank,g,Table 2,No,NA,Chi et al. (2018),Final weight,China,0.03980099502487563,0.024691358024691353
RP,S009,S009.1,"Angell, A.R., Pirozzi, I., de Nys, R., Paul, N.A., 2012. Feeding preferences and the nutritional value of tropical algae for the abalone Haliotis asinina. PLoS One 7. https://doi.org/10.1371/journal.pone.0038857",2012,Primary literature,Australia,No,No,No,No,No,Yes,No,NA,No COI statement,H. asinina,94.73,Laboratory,Tank-based,Ulva flexuosa,meal,Ulva,3.4,4,Once,FI,feed behaviour,Basal,Not applicable,26.5,0.0852,1.13,0.0253,5,abalone,Control,0.0802,1.04,0.0232,5,abalone,g/100g BW/day,Figure 3,No,NA,Angell et al. (2012),Feed intake,Australia,0.2892768079800499,0.29694835680751175
RP,S010,S010.1,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,12,0.7757999999999999,1.21,0.021,3,Tank,P41,0.8581,4.52,0.0783,3,Tank,g,Table 2,No,NA,Searle et al. (2025),Final weight,Australia,0.09124810628131919,0.02706883217324053
RP,S010,S010.2,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,17,1.5287,1.57,0.027200000000000002,3,Tank,P41,1.6215000000000002,2.73,0.0473,3,Tank,g,Table 2,No,NA,Searle et al. (2025),Final weight,Australia,0.02917052112241751,0.017792895924641856
RP,S010,S010.3,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,22,1.4388999999999998,12.57,0.2177,3,Tank,P41,1.9746000000000001,16.67,0.2887,3,Tank,g,Table 2,No,NA,Searle et al. (2025),Final weight,Australia,0.14620682669907828,0.15129612898742095
RP,S010,S010.4,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,12,3.0224,11,0.1905,3,Tank,P41,3.4104,19.44,0.3367,3,Tank,J/g,Table 2,No,NA,Searle et al. (2025),Final weight,Australia,0.09872742200328406,0.06302938062466913
RP,S010,S010.5,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,17,3.4432,2.57,0.044500000000000005,3,Tank,P41,3.1292,6.05,0.1048,3,Tank,J/g,Table 2,No,NA,Searle et al. (2025),Final weight,Australia,0.0334909881119775,0.012924024163568774
RP,S010,S010.6,"Searle K, Hassan ALI, Turchini GM, Clark TD, Francis DS. Investigating effects of dietary protein manipulation and Ulva lactuca supplementation on the postpandrial metabolism and nitrogen excretion of Australian hybrid abalone. Aquaculture. 2025;741785.",2025,Primary literature,Australia,No,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - COI disclosed,H. laevigata_x_H. rubra,3.3,Laboratory,Tank-based,Ulva lactuca,meal,P41 U,15,150,daily,FW,growth performance,Basal,Not applicable,22,6.8313,73.3,1.2695999999999998,3,Tank,P41,4.8826,49.99,0.8659,3,Tank,J/g,Table 2,No,NA,Searle et al. (2025),Final weight,Australia,0.17734403801253432,0.18585042378463834
RP,S011,S011.1,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/5,5,96,daily,I,nutrient utilisation,Basal,Not applicable,22,0.0489,0.14,0.0028000000000000004,4,respiratory chamber,control diet (%)/0,0.0451,0.07,0.0014000000000000002,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ingested feed energy,Australia,0.031042128603104218,0.0572597137014315
RP,S011,S011.2,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/10,10,96,daily,I,nutrient utilisation,Basal,Not applicable,22,0.046900000000000004,0.06,0.0012,4,respiratory chamber,control diet (%)/0,0.0451,0.07,0.0028000000000000004,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ingested feed energy,Australia,0.062084257206208436,0.025586353944562896
RP,S011,S011.3,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/20,20,96,daily,I,nutrient utilisation,Basal,Not applicable,22,0.0538,0.11,0.0022,4,respiratory chamber,control diet (%)/0,0.0451,0.07,0.0014000000000000002,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ingested feed energy,Australia,0.031042128603104218,0.040892193308550186
RP,S011,S011.4,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/5,5,96,daily,Ab,nutrient utilisation,Basal,Not applicable,22,0.0437,0.09,0.0018,4,respiratory chamber,control diet (%)/0,0.0387,0.11,0.0022,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ab,Australia,0.05684754521963825,0.041189931350114416
RP,S011,S011.5,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/10,10,96,daily,Ab,nutrient utilisation,Basal,Not applicable,22,0.0414,0.1,0.002,4,respiratory chamber,control diet (%)/0,0.0387,0.11,0.0022,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ab,Australia,0.05684754521963825,0.04830917874396135
RP,S011,S011.6,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/20,20,96,daily,Ab,nutrient utilisation,Basal,Not applicable,22,0.0432,0.09,0.0018,4,respiratory chamber,control diet (%)/0,0.0387,0.11,0.0022,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Ab,Australia,0.05684754521963825,0.041666666666666664
RP,S011,S011.7,"Duong DN, Stone DAJ, Qin JG, Hoang TH, Bansemer MS, Harris JO. Improvement in energy allocation in Greenlip Abalone (Haliotis laevigata Donovan) fed diets substituted with different types and levels of macroalgal meal. Aquaculture. 2021;531. doi:10.1016/j.aquaculture.2020.735816",2021,Primary literature,Australia,Yes,No,No,No,No,Yes,Yes,Funding provided by AAGA. Industry in-kind support,COI statement provided - No COI disclosed,H. laevigata,2.89,Laboratory,Tank-based,Ulva sp.,meal,Ulva sp. meal inclusion (%)/5,5,96,daily,Pg,nutrient utilisation,Basal,Not applicable,22,0.0218,0.07,0.0014000000000000002,4,respiratory chamber,control diet (%)/0,0.0202,0.05,0.001,4,respiratory chamber,J/g/abalone/hour,Table 2,No,NA,Duong et al. (2021),Somatic feed energy,Australia,0.04950495049504951,0.06422018348623854
